chg_cod_ext_id,chg_desc,ref_eff_ts,row_sta_cd,table_int_id,ref_int_id,org_int_id,lst_mod_id,lst_mod_ts,compute_0010,org_nm,gl_account_id,gl_sub_acct,chg_type_int_id,cod_dtl_ds,active_dt,cod_dtl_ext_id,chg_amt_1,cpt4_ext_id,gl_stat
1314079,DYONICS ABRADER,09/12/2011 08:05:54:5,A,600,32654,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4420,,14791,Charge,10/01/2012 00:00:00,0272,1277.4,,
1314081,DYONICS TUBING SET,09/12/2011 08:05:54:5,A,600,32655,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4420,,14791,Charge,10/01/2012 00:00:00,0272,1751.26,,
1314107,LOOP OSTOMY BRIDGE,09/12/2011 08:05:54:5,A,600,32656,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4420,,14791,Charge,10/01/2012 00:00:00,0272,117.68,,
1314159,OSTEONICS ORTHO WIRE,09/12/2011 08:05:54:5,A,600,32658,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4420,,14791,Charge,10/01/2012 00:00:00,0278,866.92,,
1314202,STAPLE-BONE,09/12/2011 08:05:54:5,A,600,29074,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4420,,14791,Charge,04/24/2012 00:00:00,0278,0,C1713,
1314203,INJECTOR NOZZLE,09/12/2011 08:05:54:5,A,600,32659,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4420,,14791,Charge,10/01/2012 00:00:00,0272,504.3,,
1314204,FEM BUCK CEMENT RESTRICTOR,09/12/2011 08:05:54:5,A,600,32660,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4420,,14791,Charge,10/01/2012 00:00:00,0278,1565.85,,
1314205,CEMENT NOZZLE,09/12/2011 08:05:54:5,A,600,32661,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4420,,14791,Charge,10/01/2012 00:00:00,0272,897.26,,
1314206,CEMENT BLUNT NOZZLE,09/12/2011 08:05:54:5,A,600,32662,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4420,,14791,Charge,10/01/2012 00:00:00,0272,506.84,,
1314207,CORTICAL SCREWS,09/12/2011 08:05:54:5,A,600,32663,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4420,,14791,Charge,10/01/2012 00:00:00,0278,361.87,,
1314215,SCREW NEURO CRANIAL,09/19/2012 13:41:14:047,A,600,32229,19,mbuckband,09/19/2012 13:41:14:047,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4420,,14791,Charge,01/01/1960 00:00:00,0278,0,,
1314218,COVER BURR HOLE,09/19/2012 13:41:14:057,A,600,32230,19,mbuckband,09/19/2012 13:41:14:057,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4420,,14791,Charge,01/01/1960 00:00:00,0278,0,,
1314221,PLATE NEURO CRANIAL,09/19/2012 13:41:14:057,A,600,32231,19,mbuckband,09/19/2012 13:41:14:057,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4420,,14791,Charge,01/01/1960 00:00:00,0278,0,,
1314240,FEM CANAL SUCT TAMPON,09/12/2011 08:05:54:5,A,600,32664,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4420,,14791,Charge,10/01/2012 00:00:00,0272,1310.68,,
1314244,FEM PRESS,09/12/2011 08:05:54:5,A,600,32665,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4420,,14791,Charge,10/01/2012 00:00:00,0278,226.12,,
1314251,FEMORAL CANAL BRUSH PRESSURIZER,09/12/2011 08:05:54:5,A,600,32666,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4420,,14791,Charge,10/01/2012 00:00:00,0272,506.84,,
1314255,FEMORAL STEM WITHOUT BODY,09/12/2011 08:05:54:5,A,600,668,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4420,,14791,Charge,08/01/2011 00:00:00,0274,0,,
1314257,DISTAL CONDYLE RIGHT,09/12/2011 08:05:54:5,A,600,32667,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4420,,14791,Charge,10/01/2012 00:00:00,0274,33753.55,,
1314260,STANDARD AXLE HINGE KNEE,09/12/2011 08:05:54:5,A,600,670,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4420,,14791,Charge,08/01/2011 00:00:00,0274,0,,
1314263,STANDARD BUSHING HINGE KNEE,09/12/2011 08:05:54:5,A,600,671,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4420,,14791,Charge,08/01/2011 00:00:00,0274,0,,
1314266,STANDARD BUMPER HINGE KNEE,09/12/2011 08:05:54:5,A,600,672,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4420,,14791,Charge,08/01/2011 00:00:00,0274,0,,
1314269,LONG TIBIAL BEARING HINGE KNEE,09/12/2011 08:05:54:5,A,600,673,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4420,,14791,Charge,08/01/2011 00:00:00,0274,0,,
1314272,ALL POLY TIBIAL HINGE KNEE,09/12/2011 08:05:54:5,A,600,32668,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4420,,14791,Charge,10/01/2012 00:00:00,0274,7524.67,,
1314300,GUIDE PIN R,09/12/2011 08:05:54:5,A,600,32669,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4420,,14791,Charge,10/01/2012 00:00:00,0272,515.37,,
1314301,GUIDE PIN THREAD,09/12/2011 08:05:54:5,A,600,32670,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4420,,14791,Charge,10/01/2012 00:00:00,0272,800.13,,
1314305,GUIDE WIRE,09/12/2011 08:05:54:5,A,600,29108,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4420,,14791,Charge,04/25/2012 00:00:00,0272,0,C1769,
1314308,NERVE GUIDE TUBE IMPLANT,09/12/2011 08:05:54:5,A,600,583,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4420,,14791,Charge,08/01/2011 00:00:00,0278,0,,
1314310,COOK GUIDE WIRE,09/12/2011 08:05:54:5,A,600,34267,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4420,,14791,Charge,10/01/2012 00:00:00,0272,1442.2,C1769,
1314360,OLECRANON SCREW,09/12/2011 08:05:54:5,A,600,32604,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4420,,14791,Charge,10/01/2012 00:00:00,0278,778.56,,
1314363,MALLEOLAR SCREW,09/12/2011 08:05:54:5,A,600,32605,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4420,,14791,Charge,10/01/2012 00:00:00,0278,612.72,,
1314364,MALE SLING,01/23/2012 16:19:44:697,A,600,13523,19,mbuckband,01/23/2012 16:19:44:697,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4420,,14791,Charge,01/01/1960 00:00:00,0278,0,,
1314365,OLECRANON PLATE-LONG,09/12/2011 08:05:54:5,A,600,32606,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4420,,14791,Charge,10/01/2012 00:00:00,0274,4022.86,,
1314368,TPS OSCILLATING SAW BLADE,09/12/2011 08:05:54:5,A,600,32607,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4420,,14791,Charge,10/01/2012 00:00:00,0272,880.74,,
1314477,KEY LOK LAG SCREW R,09/12/2011 08:05:54:5,A,600,32610,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4420,,14791,Charge,10/01/2012 00:00:00,0278,1491.44,,
1314480,KIRSCHNER WIRE DIAMOND .062X9,09/12/2011 08:05:54:5,A,600,32611,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4420,,14791,Charge,10/01/2012 00:00:00,0272,255.25,,
1314485,KIRSCHNER WIRE IMPLANT 0.045 x1 1x229mm,03/23/2016 09:51:07:443,A,600,37681,19,mbuckband,03/23/2016 09:51:07:443,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4420,,14791,Charge,03/23/2016 00:00:00,0278,84,C1713,
1314488,KIRSCHNER WIRE IMPLANT 0.035 x 0.9 229mm,03/23/2016 09:51:07:46,A,600,37680,19,mbuckband,03/23/2016 09:51:07:46,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4420,,14791,Charge,03/23/2016 00:00:00,0278,84,C1713,
1314490,KIRSCHNER WIRE IMPLANT 0.062 x1 6x229mm,03/23/2016 09:51:07:477,A,600,37682,19,mbuckband,03/23/2016 09:51:07:477,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4420,,14791,Charge,03/23/2016 00:00:00,0278,84,C1713,
1314510,INTER STAINLESS STEEL CABLE,09/12/2011 08:05:54:5,A,600,32612,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4420,,14791,Charge,10/01/2012 00:00:00,0278,2535.24,,
1314511,INTERSTIM NEUROSTIMULATOR,09/12/2011 08:05:54:5,A,600,11960,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4420,,14791,Charge,08/01/2011 00:00:00,0278,0,C1767,
1314512,INTERSTIM LEAD KIT,09/12/2011 08:05:54:5,A,600,595,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4420,,14791,Charge,08/01/2011 00:00:00,0278,0,C1778,
1314513,INTERTIM LEAD INTRODUCER KIT,09/12/2011 08:05:54:5,A,600,35869,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4420,,14791,Charge,08/06/2013 00:00:00,0272,0,C1894,
1314515,NASAL IMPLANT,09/12/2011 08:05:54:5,A,600,596,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4420,,14791,Charge,08/01/2011 00:00:00,0278,0,,
1314520,INTERMED COBALT CHROME CABLE,09/12/2011 08:05:54:5,A,600,32613,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4420,,14791,Charge,10/01/2012 00:00:00,0272,2535.24,,
1314522,EXTENSION KIT,09/12/2011 08:05:54:5,A,600,1629,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4420,,14791,Charge,08/01/2011 00:00:00,0278,0,C1883,
1314523,INTERSTIM PATIENT PROGRAMMER,09/12/2011 08:05:54:5,A,600,35870,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4420,,14791,Charge,08/06/2013 00:00:00,0272,0,C1787,
1314524,INTERSTIM TEST STIMULATOR,09/12/2011 08:05:54:5,A,600,40248,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4420,,14791,Charge,03/28/2018 00:00:00,0278,5697.24,C1897,
1314550,NASAL DENVER SPLINT,09/12/2011 08:05:54:5,A,600,32614,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4420,,14791,Charge,10/01/2012 00:00:00,0272,751.75,,
1314601,PERCU HIP PINS,09/12/2011 08:05:54:5,A,600,32615,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4420,,14791,Charge,10/01/2012 00:00:00,0278,669.86,,
1314603,INTERMED HALF PIN 15MM,09/12/2011 08:05:54:5,A,600,32616,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4420,,14791,Charge,10/01/2012 00:00:00,0278,633.81,,
1314606,INTERMEDICS LAG SCREW,09/12/2011 08:05:54:5,A,600,32618,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4420,,14791,Charge,10/01/2012 00:00:00,0272,2325.82,,
1314612,ZIMMER HARRINGTON ROD WASHER,09/12/2011 08:05:54:5,A,600,604,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4420,,14791,Charge,08/01/2011 00:00:00,0278,0,,
1314614,ZIMMER HARRINGTON ROD HOOK,09/12/2011 08:05:54:5,A,600,605,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4420,,14791,Charge,08/01/2011 00:00:00,0278,0,,
1314616,ZIMMER HARRINGTON ROD,09/12/2011 08:05:54:5,A,600,606,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4420,,14791,Charge,08/01/2011 00:00:00,0278,0,,
1314618,ZIMMER HERBERT SCREW,09/12/2011 08:05:54:5,A,600,32620,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4420,,14791,Charge,10/01/2012 00:00:00,0278,1607.05,,
1314621,INTERMED SMALL RING,09/12/2011 08:05:54:5,A,600,32621,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4420,,14791,Charge,10/01/2012 00:00:00,0278,2149.48,,
1314622,INTERMED Z-PIN HOLDER,09/12/2011 08:05:54:5,A,600,32622,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4420,,14791,Charge,10/01/2012 00:00:00,0278,1928.97,,
1314626,INTERMED PIN HOLDER ADAPTER,09/12/2011 08:05:54:5,A,600,32676,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4420,,14791,Charge,10/01/2012 00:00:00,0278,2094.33,,
1314628,INTERMED SHORT CONNECTING ROD,09/12/2011 08:05:54:5,A,600,32677,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4420,,14791,Charge,10/01/2012 00:00:00,0278,5048.35,,
1314650,RUSH PIN Z,09/12/2011 08:05:54:5,A,600,32678,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4420,,14791,Charge,10/01/2012 00:00:00,0278,711.82,,
1314655,SELF TAPPING SCREW 2319-40,09/12/2011 08:05:54:5,A,600,32679,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4420,,14791,Charge,10/01/2012 00:00:00,0278,1164.12,,
1314672,INTERMED 32MM HEAD 7200-05-,09/12/2011 08:05:54:5,A,600,32680,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4420,,14791,Charge,10/01/2012 00:00:00,0278,3259.45,,
1314674,INTERMEDICS BALL NOSE GUIDE WIRE,09/12/2011 08:05:54:5,A,600,35872,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4420,,14791,Charge,08/06/2013 00:00:00,0272,1318.6,,
1314675,INTERMEDICS BASEPLATE,09/12/2011 08:05:54:5,A,600,32682,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4420,,14791,Charge,10/01/2012 00:00:00,0278,6111.22,,
1314684,INTERMEDICS 11 A INSERT,09/12/2011 08:05:54:5,A,600,32683,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4420,,14791,Charge,10/01/2012 00:00:00,0278,5475.57,,
1314686,INTERMEDICS ALL POLY PATELLA,09/12/2011 08:05:54:5,A,600,32684,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4420,,14791,Charge,10/01/2012 00:00:00,0278,2607.34,,
1314688,3M 1  BLADE,09/12/2011 08:05:54:5,A,600,32685,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4420,,14791,Charge,10/01/2012 00:00:00,0272,654.66,,
1314692,ZIMMER 1  BLADE,09/12/2011 08:05:54:5,A,600,35873,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4420,,14791,Charge,08/06/2013 00:00:00,0272,654.66,,
1314695,ZIMMER 1/2  BLADE,09/12/2011 08:05:54:5,A,600,35874,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4420,,14791,Charge,08/06/2013 00:00:00,0272,654.66,,
1314700,COMPRESSING SCREW R,09/12/2011 08:05:54:5,A,600,34292,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4420,,14791,Charge,10/01/2012 00:00:00,0278,252.43,C1713,
1314701,COMP HIP SCREW PLATE 150X4R,09/12/2011 08:05:54:5,A,600,32688,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4420,,14791,Charge,10/01/2012 00:00:00,0278,3067.56,,
1314704,GIGLI BLADE SAW,09/12/2011 08:05:54:5,A,600,32689,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4420,,14791,Charge,10/01/2012 00:00:00,0272,643.12,,
1314705,G I A 60 INST 030676,09/12/2011 08:05:54:5,A,600,35875,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4420,,14791,Charge,08/06/2013 00:00:00,0272,1491.44,,
1314706,ZIMMER BONE CEMENT,09/12/2011 08:05:54:5,A,600,29157,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4420,,14791,Charge,04/25/2012 00:00:00,0278,0,,
1314707,STEINMAN PIN PLAIN Z,09/12/2011 08:05:54:5,A,600,32691,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4420,,14791,Charge,10/01/2012 00:00:00,0278,309.33,,
1314708,ZIMMER SIMPLEX MIX,09/12/2011 08:05:54:5,A,600,32692,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4420,,14791,Charge,10/01/2012 00:00:00,0278,583.1,,
1314709,ZIMMER PATELLA BLADE,09/12/2011 08:05:54:5,A,600,35876,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4420,,14791,Charge,08/06/2013 00:00:00,0272,0,,
1314710,ZIMMER SIMPLEX CEMENT LO VIS,09/12/2011 08:05:54:5,A,600,32643,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4420,,14791,Charge,10/01/2012 00:00:00,0278,984.61,,
1314711,ELASTIC HIP SPICA,09/12/2011 08:05:54:5,A,600,32644,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4420,,14791,Charge,10/01/2012 00:00:00,0272,984.61,,
1314712,SUNDT ANEURSYM S-K SLIM CLIP,09/12/2011 08:05:54:5,A,600,32645,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4420,,14791,Charge,10/01/2012 00:00:00,0278,1710.08,,
1314714,G I A 60 DLU 030678,09/12/2011 08:05:54:5,A,600,35877,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4420,,14791,Charge,08/06/2013 00:00:00,0272,1649.01,,
1314715,ZIMMER BONE SCREW 66246535,09/12/2011 08:05:54:5,A,600,32647,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4420,,14791,Charge,10/01/2012 00:00:00,0278,1425.76,,
1314716,CEMENT BOWL/MIXER,09/12/2011 08:05:54:5,A,600,32706,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4420,,14791,Charge,10/01/2012 00:00:00,0272,1668.4,,
1314717,G I A 80 INST 030694,09/12/2011 08:05:54:5,A,600,35878,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4420,,14791,Charge,08/06/2013 00:00:00,0272,2306.8,,
1314718,G I A 80 DLU 030696,09/12/2011 08:05:54:5,A,600,35879,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4420,,14791,Charge,08/06/2013 00:00:00,0272,1649.01,,
1314719,ZIMMER BONE CEMENT INJECTER,09/12/2011 08:05:54:5,A,600,32709,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4420,,14791,Charge,10/01/2012 00:00:00,0278,671.95,,
1314720,ZIMMER STER SDCTG BLK 20X19MM,09/12/2011 08:05:54:5,A,600,32710,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4420,,14791,Charge,10/01/2012 00:00:00,0272,558.62,,
1314721,ZIMMER NEUFELD PIN EACH,09/12/2011 08:05:54:5,A,600,32711,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4420,,14791,Charge,10/01/2012 00:00:00,0278,907.09,,
1314722,ZIMMER STER RICMOND BUR 2.0,09/12/2011 08:05:54:5,A,600,35880,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4420,,14791,Charge,08/06/2013 00:00:00,0272,990.74,,
1314723,RICHARDS FEM CANAL SUCTION,09/12/2011 08:05:54:5,A,600,35881,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4420,,14791,Charge,08/06/2013 00:00:00,0272,416.92,,
